14731 	 14731 	 0
14732 	 14839 	 107
14839 	 14920 	 81
14732 	 14733 	 1
14732 	 14825 	 93
14732 	 14733 	 1
14732 	 14734 	 2
14732 	 14813 	 81
14732 	 14737 	 5
14732 	 14739 	 7
14732 	 14938 	 206
14733 	 14797 	 64
14733 	 14826 	 93
14826 	 14877 	 51
14732 	 14744 	 12
14744 	 14775 	 31
14775 	 14812 	 37
14732 	 14888 	 156
14888 	 14915 	 27
14915 	 14973 	 58
14732 	 14741 	 9
14741 	 14826 	 85
14732 	 14817 	 85
14733 	 14785 	 52
14733 	 14733 	 0
14733 	 14742 	 9
14733 	 14742 	 9
14733 	 14733 	 0
14733 	 14916 	 183
14733 	 14974 	 241
14733 	 14743 	 10
14733 	 14841 	 108
14733 	 14816 	 83
14733 	 14792 	 59
14733 	 14745 	 12
14745 	 14750 	 5
14733 	 14738 	 5
14734 	 14734 	 0
14734 	 14736 	 2
14736 	 14740 	 4
14734 	 14852 	 118
14734 	 14741 	 7
14741 	 14742 	 1
14742 	 14757 	 15
14757 	 14865 	 108
14734 	 14734 	 0
14734 	 14789 	 55
14789 	 14797 	 8
14797 	 14797 	 0
14797 	 14860 	 63
14734 	 14734 	 0
14734 	 14747 	 13
14734 	 14934 	 200
14735 	 14826 	 91
14735 	 14798 	 63
14735 	 14739 	 4
14735 	 14869 	 134
14735 	 14735 	 0
14735 	 14736 	 1
14735 	 14810 	 75
14736 	 14746 	 10
14736 	 14948 	 212
14735 	 14813 	 78
14813 	 14872 	 59
14872 	 14909 	 37
14909 	 14910 	 1
14910 	 14915 	 5
14915 	 14933 	 18
14735 	 14755 	 20
14735 	 14736 	 1
14735 	 14735 	 0
14735 	 14746 	 11
14735 	 14961 	 226
14735 	 14742 	 7
14742 	 14748 	 6
14748 	 14749 	 1
14736 	 14952 	 216
14736 	 14775 	 39
14736 	 14793 	 57
14736 	 14743 	 7
14743 	 14747 	 4
14736 	 14736 	 0
14737 	 14763 	 26
14737 	 14737 	 0
14737 	 14751 	 14
14751 	 14759 	 8
14736 	 14824 	 88
14737 	 14739 	 2
14737 	 14739 	 2
14737 	 14747 	 10
14736 	 14736 	 0
14736 	 14740 	 4
14736 	 14791 	 55
14738 	 14786 	 48
14786 	 14815 	 29
14815 	 14902 	 87
14738 	 14875 	 137
14875 	 14898 	 23
14738 	 14832 	 94
14737 	 14875 	 138
14738 	 14784 	 46
14737 	 14755 	 18
14737 	 14743 	 6
14739 	 14834 	 95
14739 	 14774 	 35
14739 	 14742 	 3
14739 	 14740 	 1
14739 	 14743 	 4
14743 	 14752 	 9
14752 	 14755 	 3
14755 	 14761 	 6
14761 	 14763 	 2
14763 	 14769 	 6
14769 	 14787 	 18
14787 	 14789 	 2
14789 	 14789 	 0
14789 	 14791 	 2
14791 	 14792 	 1
14792 	 14797 	 5
14797 	 14804 	 7
14804 	 14804 	 0
14804 	 14817 	 13
14817 	 14832 	 15
14832 	 14835 	 3
14835 	 14835 	 0
14835 	 14838 	 3
14838 	 14845 	 7
14845 	 14852 	 7
14852 	 14862 	 10
14862 	 14865 	 3
14865 	 14868 	 3
14868 	 14878 	 10
14878 	 14881 	 3
14881 	 14900 	 19
14739 	 14802 	 63
14740 	 14740 	 0
14740 	 14846 	 106
14740 	 14826 	 86
14740 	 14826 	 86
14739 	 14823 	 84
14739 	 14765 	 26
14765 	 14790 	 25
14739 	 14739 	 0
14740 	 14792 	 52
14740 	 14824 	 84
14740 	 14857 	 117
14740 	 14781 	 41
14740 	 14787 	 47
14740 	 14883 	 143
14741 	 14741 	 0
14741 	 14763 	 22
14740 	 14741 	 1
14740 	 14743 	 3
14722 	 14725 	 3
14722 	 14763 	 41
14763 	 14875 	 112
14722 	 14723 	 1
14722 	 14866 	 144
14722 	 14722 	 0
14722 	 14741 	 19
14741 	 14766 	 25
14766 	 14788 	 22
14788 	 14791 	 3
14722 	 14954 	 232
14722 	 14833 	 111
14721 	 14722 	 1
14721 	 14806 	 85
14721 	 14741 	 20
14721 	 14722 	 1
14721 	 14788 	 67
14788 	 14811 	 23
14811 	 14852 	 41
14852 	 14857 	 5
14857 	 14867 	 10
14867 	 14878 	 11
14724 	 14901 	 177
14724 	 14726 	 2
14724 	 14725 	 1
14724 	 14725 	 1
14722 	 14728 	 6
14728 	 14739 	 11
14739 	 14777 	 38
14777 	 14790 	 13
14722 	 14732 	 10
14732 	 14821 	 89
14821 	 14949 	 128
14722 	 14781 	 59
14722 	 14726 	 4
14726 	 14726 	 0
14722 	 14962 	 240
14722 	 14785 	 63
14785 	 14793 	 8
14722 	 14817 	 95
14723 	 14732 	 9
14723 	 14749 	 26
14725 	 14729 	 4
14729 	 14748 	 19
14725 	 14930 	 205
14725 	 14727 	 2
14725 	 14752 	 27
14725 	 14758 	 33
14758 	 14763 	 5
14725 	 14909 	 184
14724 	 14764 	 40
14725 	 14762 	 37
14725 	 14743 	 18
14725 	 14845 	 120
14725 	 14907 	 182
14725 	 14780 	 55
14780 	 14780 	 0
14780 	 14780 	 0
14780 	 14841 	 61
14725 	 14728 	 3
14726 	 14729 	 3
14729 	 14774 	 45
14774 	 14775 	 1
14726 	 14814 	 88
14726 	 14865 	 139
14726 	 14729 	 3
14726 	 14740 	 14
14740 	 14757 	 17
14726 	 14727 	 1
14726 	 14817 	 91
14726 	 14740 	 14
14726 	 14730 	 4
14726 	 14777 	 51
14777 	 14885 	 108
14726 	 14783 	 57
14727 	 14741 	 14
14727 	 14742 	 15
14727 	 14964 	 237
14727 	 14728 	 1
14727 	 14756 	 29
